customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST000421,35,80.16281439874453,2668.612753472722,Two year,Electronic check,Yes,DSL,No,No,Yes,Yes,Yes,No,No
CUST000422,8,82.99982623774511,,One year,,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000423,26,40.6978074737153,1223.760565847238,Month-to-month,Credit card,Yes,DSL,No,No,Yes,No,Yes,Yes,No
CUST000424,34,51.24689179439247,1591.5262447287173,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000425,7,47.18490473004639,306.53813324467257,One year,Mailed check,No,Fiber optic,No,No,No,Yes,No,Yes,No
CUST000426,68,61.9146751059179,3888.8971493940517,One year,Bank transfer,No,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000427,58,64.19616960093009,3773.9241356291823,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000428,29,85.05404388587331,2090.488416347076,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000429,36,49.4930941133065,1540.5806728274827,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No
CUST000430,21,76.20188575740666,1558.4805751306303,Month-to-month,Electronic check,No,DSL,No,Yes,No,No,No,No,No
CUST000431,36,80.21047293461574,2515.721946642721,One year,Electronic check,No,Fiber optic,No,No,Yes,Yes,No,No,No
CUST000432,10,70.94868132115596,623.9034545024006,Month-to-month,Credit card,Yes,DSL,No,No,Yes,No,Yes,No,No
CUST000433,24,57.211825326515765,1197.2922255783096,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,Yes,Yes,No,No
CUST000434,64,70.41936392826321,4125.284999879957,One year,,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes
CUST000435,49,87.55220820180729,4603.76720924293,Two year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000436,36,90.17554603148936,3556.5730095771037,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000437,24,119.46118054480718,3417.259002284414,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,No,No,No,No,No
CUST000438,23,35.29921291081215,964.707448592056,One year,Credit card,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No
CUST000439,62,51.79977827013792,3464.117361689902,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000440,37,20.0,816.0481479352762,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
CUST000441,12,92.93028392983565,1129.7834325715128,Two year,Bank transfer,Yes,Fiber optic,Yes,No,No,No,No,No,No
CUST000442,55,54.964774809297595,3180.2210143830453,Two year,Credit card,No,Fiber optic,No,No,Yes,No,No,No,No
CUST000443,13,71.1857294608798,1105.2783239889384,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000444,23,46.8698429166008,1118.0233713550408,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,No,Yes,No,Yes
CUST000445,30,55.19888015066524,1846.9388387666838,One year,Mailed check,Yes,Fiber optic,Yes,No,No,No,No,No,No
CUST000446,17,101.69570316279975,1567.2937292469317,One year,,No,Fiber optic,No,Yes,No,Yes,No,Yes,No
CUST000447,62,85.8270023145795,4966.750253824293,Month-to-month,Credit card,No,Fiber optic,No,No,No,No,No,Yes,Yes
CUST000448,13,61.654338270231634,826.5189754232092,One year,Bank transfer,Yes,DSL,Yes,No,No,Yes,No,Yes,No
CUST000449,59,88.0344175842919,5271.905606256899,One year,Bank transfer,Yes,Fiber optic,No,No,No,Yes,No,No,No
CUST000450,19,88.69700240113622,1580.769067814871,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000451,49,53.25723449939794,3237.834825798992,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000452,12,20.927613180913752,255.46573734380917,Two year,Bank transfer,No,Fiber optic,No,Yes,Yes,No,Yes,No,No
CUST000453,61,38.025151189938825,2216.842631612407,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No,No,No,Yes
CUST000454,19,24.78414189852449,478.03840688237347,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes
CUST000455,9,99.93303937978722,901.684225324133,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000456,71,105.14345649343043,,Two year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000457,28,112.59121640477049,2650.1261547161853,Two year,Bank transfer,No,DSL,No,No,No,No,No,Yes,No
CUST000458,52,20.0,1174.362456442954,Month-to-month,Bank transfer,Yes,DSL,Yes,No,No,No,No,No,No
CUST000459,16,97.14202731121165,1763.9172760169315,One year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000460,69,120.0,9497.425599246211,One year,Bank transfer,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No
CUST000461,12,98.35963141431935,1218.7267943560053,One year,Credit card,No,Fiber optic,No,No,Yes,No,No,No,Yes
CUST000462,25,20.0,533.1240530082257,Month-to-month,Bank transfer,Yes,DSL,Yes,No,Yes,No,No,No,No
CUST000463,52,118.04894925190315,5606.808019764083,Month-to-month,Bank transfer,Yes,DSL,No,No,No,No,No,No,Yes
CUST000464,53,66.25067111395825,3803.7403083364816,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,No,No,Yes,No
CUST000465,23,58.028026804985856,1368.2493272657318,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000466,16,78.53285889748935,1198.674465909482,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes
CUST000467,57,33.52979232288541,2076.4680089657677,Two year,Bank transfer,Yes,Fiber optic,No,No,Yes,No,Yes,No,No
CUST000468,39,65.08347112764737,,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,No,Yes,No,No
CUST000469,53,113.6128893531222,6057.978643904672,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
CUST000470,42,83.67190611569865,3668.277342425841,One year,Bank transfer,Yes,DSL,No,No,No,No,No,No,Yes
CUST000471,58,66.75204416308004,3472.1770881011803,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,No,Yes,No,No
CUST000472,39,67.68824479782826,2968.0222759397093,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000473,14,29.558180501035956,376.6203315863973,Month-to-month,,No,DSL,No,No,No,Yes,Yes,Yes,No
CUST000474,5,60.500363258008235,281.1625623098882,Two year,Electronic check,Yes,DSL,No,No,No,No,No,No,No
CUST000475,35,20.0,704.3620951801377,Month-to-month,Mailed check,No,DSL,Yes,No,No,No,Yes,No,No
CUST000476,18,95.67322857181432,1914.050982465333,Month-to-month,Mailed check,No,Fiber optic,No,No,No,No,No,No,Yes
CUST000477,9,20.0,200.05107539788187,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000478,58,90.6470113886213,5254.99010271071,Month-to-month,Bank transfer,Yes,DSL,No,Yes,No,No,No,Yes,Yes
CUST000479,17,94.38232702502185,1728.529519341988,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000480,7,104.56293847181583,608.3115290039761,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No
CUST000481,46,67.60577489485408,2886.1667926449786,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000482,13,92.49885398472587,1118.4373527661814,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000483,40,60.20760078904352,2709.874971456564,Month-to-month,,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,No
CUST000484,42,29.399086469361997,1315.5958159532172,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,No
CUST000485,9,110.92197177613986,1016.7315909828071,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,No,No,No,Yes
CUST000486,50,62.09342511154776,3192.1407310133195,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000487,27,22.714660475804166,709.4814270946231,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000488,66,50.995551626306536,3308.428927940287,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
CUST000489,5,52.18025952295486,226.61711101980583,Two year,Bank transfer,Yes,DSL,No,No,No,Yes,No,No,No
CUST000490,29,78.85090754372636,2535.2826669716064,One year,,No,DSL,No,Yes,No,No,No,No,No
CUST000491,37,120.0,4520.736532519047,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000492,38,80.67255839847695,3357.910728911374,Two year,Electronic check,Yes,Fiber optic,No,No,No,No,No,Yes,No
CUST000493,8,71.20531555989575,,Month-to-month,Credit card,No,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000494,65,120.0,7145.822171510964,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,No,No,No,Yes,No
CUST000495,17,94.36680619738176,1668.8578041408962,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000496,71,72.62747612404786,5161.797631729467,One year,Credit card,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
CUST000497,45,50.61764423545715,2319.9200326494074,Month-to-month,,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000498,4,74.48600228613682,346.1087585527598,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000499,36,63.0082878772059,,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,Yes,No,No,No
CUST000500,70,67.74302382676989,4877.594630277891,Month-to-month,Bank transfer,Yes,DSL,Yes,No,No,No,No,No,No
CUST000501,31,104.43207274308418,2972.252737074322,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000502,19,48.79033450587536,686.8685069070174,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
CUST000503,61,80.40622124490541,4880.763150426131,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000504,54,93.46819969512782,5062.94093711829,One year,Electronic check,No,DSL,No,Yes,Yes,No,No,No,No
CUST000505,39,45.13662449526771,1870.0887191144539,Two year,Electronic check,No,DSL,No,Yes,Yes,No,No,Yes,No
CUST000506,19,40.32135753532697,749.4398703971161,One year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000507,39,60.489742322572894,2007.8298841616354,One year,Bank transfer,Yes,Fiber optic,No,Yes,No,Yes,No,No,No
CUST000508,67,51.15111229230617,3145.2669808464702,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
CUST000509,45,99.56997826224512,5070.732054136281,Month-to-month,,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000510,13,34.94695164306036,416.3014968351852,Month-to-month,Electronic check,No,Fiber optic,No,No,No,Yes,Yes,Yes,No
CUST000511,58,67.0541410558601,4504.878783589079,Two year,Credit card,Yes,Fiber optic,No,No,Yes,Yes,No,No,No
CUST000512,20,120.0,2651.996230217132,Two year,Electronic check,No,DSL,No,No,No,No,Yes,No,Yes
CUST000513,72,77.39169601358547,5395.128337483662,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000514,61,82.37870432914656,4658.731323538289,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000515,39,99.82047487091376,4300.95088375345,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,No,Yes,No,No
CUST000516,1,51.11152803723922,49.88019385143034,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000517,3,32.557411137637885,82.57552329096596,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000518,62,70.29533828488235,4603.386043496233,One year,Mailed check,Yes,Fiber optic,Yes,No,Yes,No,No,No,No
CUST000519,63,72.96211485045612,4788.413104293552,Two year,Mailed check,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes
CUST000520,25,20.0,556.8853101357389,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes
CUST000521,56,76.25215744048333,4419.4021050841775,Month-to-month,Credit card,Yes,DSL,No,No,No,No,No,Yes,No
CUST000522,33,97.09551496103117,3028.1969555797223,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000523,38,37.611557809279724,,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000524,6,78.06667545124441,532.4298917792037,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,Yes,No,No,Yes
CUST000525,58,91.76790981110402,5446.663547492389,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,No,No,No
CUST000526,44,82.60034625590241,,Two year,Bank transfer,Yes,DSL,No,Yes,No,No,No,No,No
CUST000527,45,85.43018716224671,3335.6456120349917,Month-to-month,Credit card,Yes,DSL,Yes,Yes,No,No,No,Yes,No
CUST000528,32,57.65599274581096,1732.903657826855,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
CUST000529,45,31.17486986778212,1509.5951696936847,Two year,Credit card,No,DSL,Yes,No,No,Yes,No,Yes,No
CUST000530,61,51.58560612848261,2971.3613571636356,One year,Bank transfer,No,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000531,47,47.418286943881256,1903.9799325908748,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,No,No,Yes,No
CUST000532,21,62.59222861377363,1773.9478426954186,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000533,36,97.79812716379789,3005.5064746446214,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes
CUST000534,19,25.644796155074935,597.2115930614677,One year,Bank transfer,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,No
CUST000535,20,69.32750068452172,1343.9242155587867,One year,Credit card,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,No
CUST000536,57,33.09795063446442,1870.629672928837,One year,Credit card,Yes,DSL,Yes,Yes,No,No,Yes,No,No
CUST000537,18,42.79859246531686,718.5840495453435,Month-to-month,Credit card,Yes,DSL,Yes,No,Yes,No,No,Yes,No
CUST000538,47,81.76222257835525,4143.655041760465,Two year,Credit card,No,DSL,No,Yes,Yes,No,Yes,Yes,No
CUST000539,49,29.30164839902902,1229.0607584963743,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000540,14,87.02732869108935,,Month-to-month,Mailed check,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes
CUST000541,15,24.435066601258256,425.542971858598,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000542,31,85.0094121031448,2423.421590191306,Month-to-month,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000543,1,20.0,21.49217623907937,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000544,54,46.46561962230153,2236.786958001096,Two year,Mailed check,No,DSL,Yes,Yes,No,Yes,No,Yes,No
CUST000545,3,120.0,385.50315754420495,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000546,16,116.25639109300658,2173.2591217845043,Month-to-month,Electronic check,No,DSL,No,No,Yes,Yes,Yes,Yes,No
CUST000547,57,52.62426042448564,2841.468417745697,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,Yes,No,No,Yes
CUST000548,12,76.69881758089704,742.4346348674217,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000549,16,101.12204056654653,1891.1915076411622,Month-to-month,Mailed check,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
CUST000550,72,85.43888523261413,6721.388169193922,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,Yes,Yes,No,Yes
CUST000551,24,56.79607260635528,1298.5529757263914,Two year,Mailed check,No,DSL,No,Yes,No,No,No,No,No
CUST000552,28,42.54094057891001,,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No
CUST000553,8,91.04309428873789,647.4509842097799,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
CUST000554,36,98.92109925843505,4066.93573045532,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,Yes,Yes,No,No
CUST000555,8,116.47105503183164,881.9453274676987,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000556,58,20.0,995.429809644493,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000557,60,27.40625635396843,1679.506784024308,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000558,50,99.85770806441242,4563.490587260602,One year,Mailed check,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
CUST000559,28,20.0,502.31918375166595,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,Yes,No,No,No
CUST000560,41,102.15649864735798,4008.272986759596,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000561,64,58.552024820438234,3779.6897713979956,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000562,27,49.37258541989946,1148.9496159622606,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000563,63,71.16285788814407,5104.258330501518,One year,Credit card,No,DSL,Yes,No,Yes,Yes,Yes,No,No
CUST000564,17,24.638946432935036,447.2257425425177,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes
CUST000565,33,89.72044491795054,2852.598932999716,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,No,No,No,No
CUST000566,29,115.6891099308409,3051.9138767089707,One year,Bank transfer,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
CUST000567,13,91.11728647442725,1173.9557486670706,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000568,46,57.60473922337577,2888.1519207423444,One year,Bank transfer,No,DSL,No,Yes,No,Yes,No,No,No
CUST000569,35,20.0,752.1208819039775,Month-to-month,Bank transfer,Yes,DSL,Yes,No,No,No,No,Yes,No
CUST000570,6,20.012376313912007,132.78416971778591,One year,Bank transfer,Yes,Fiber optic,No,No,Yes,No,Yes,No,No
CUST000571,69,25.11070093282077,1649.40631733966,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
CUST000572,47,64.63165168663048,2149.1867259325463,Month-to-month,Electronic check,No,DSL,Yes,Yes,No,No,No,Yes,Yes
CUST000573,25,68.40200189817814,1923.432007275541,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No
CUST000574,66,91.05330532222986,5909.0413256056545,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,No,Yes,Yes,No
CUST000575,10,20.0,213.32332130943325,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000576,56,104.336306911772,6818.135703499823,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,Yes,No,No,Yes
CUST000577,30,85.83218956836113,,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,No,No,No,Yes
CUST000578,5,55.194911208135956,258.04113664711866,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000579,33,29.307153748036995,980.0918195499626,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000580,65,102.47421925073357,7571.249995733546,Month-to-month,Credit card,Yes,DSL,No,No,No,Yes,No,No,Yes
CUST000581,18,55.997181162878476,922.8502196577637,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000582,49,64.39943301966714,2971.882700651726,One year,Bank transfer,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No
CUST000583,11,76.50835912363796,792.1030969468039,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000584,26,37.60403282655166,974.9584499148343,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000585,63,56.534582629242536,3483.2777231726404,Month-to-month,Mailed check,No,Fiber optic,No,No,No,No,No,No,No
CUST000586,59,90.9595070606114,5047.944070712813,One year,Credit card,No,Fiber optic,No,No,No,Yes,No,Yes,No
CUST000587,27,87.92288235488826,2144.6549493655657,Two year,Bank transfer,No,DSL,No,No,No,No,No,No,No
CUST000588,49,88.19321620085712,,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000589,33,30.344607465787043,1135.3387050873132,One year,Electronic check,Yes,Fiber optic,No,No,Yes,No,No,Yes,No
CUST000590,1,57.90258947812577,66.48789208213668,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,No,No,Yes,No
CUST000591,21,53.10818494856585,,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000592,55,77.75536526824105,4641.644295267564,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000593,6,75.06973968946693,461.0629925365931,Month-to-month,Mailed check,No,DSL,No,Yes,No,No,No,No,Yes
CUST000594,69,69.6628199222881,4532.428004424389,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000595,5,120.0,644.0530931224918,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,Yes,No,No,No,No
CUST000596,3,56.27581759567887,158.4174667220252,Two year,Bank transfer,Yes,Fiber optic,No,No,No,No,No,No,No
CUST000597,53,52.765307417943674,2691.361200478183,One year,Electronic check,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,No
CUST000598,23,30.297509889918317,600.9063193802209,One year,Credit card,Yes,Fiber optic,No,No,No,No,Yes,Yes,No
CUST000599,53,20.0,1010.792563672078,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
CUST000600,37,28.390478683526737,,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000601,17,43.439542236701605,,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes
CUST000602,1,104.30219283313558,100.61515781359921,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes
CUST000603,51,66.17491713085576,3024.5469115645697,Two year,Credit card,Yes,DSL,Yes,No,No,Yes,Yes,No,No
CUST000604,45,70.799920008582,3663.0576155308,One year,Bank transfer,Yes,DSL,No,No,No,Yes,No,Yes,Yes
CUST000605,4,62.1118007539371,235.91173883891307,Month-to-month,Credit card,No,DSL,No,No,No,No,No,No,Yes
CUST000606,62,75.95902979065366,3886.066526334261,Two year,Electronic check,No,Fiber optic,Yes,No,No,Yes,Yes,No,No
CUST000607,65,107.0621644165353,7051.661158875958,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000608,32,20.0,619.2144977101328,Two year,Electronic check,No,DSL,No,Yes,No,No,Yes,Yes,No
CUST000609,34,101.55011946756142,4246.962599844033,Month-to-month,Bank transfer,No,DSL,Yes,No,No,No,Yes,No,Yes
CUST000610,72,20.0,1508.4527089459987,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000611,39,65.84608134565782,2530.4164974406767,Month-to-month,Credit card,No,DSL,Yes,No,No,No,No,Yes,Yes
CUST000612,26,120.0,2831.5568707122516,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000613,34,85.41973818594631,3000.1604997722807,Month-to-month,Credit card,Yes,DSL,Yes,No,No,No,Yes,No,Yes
CUST000614,54,76.1917680596191,4713.697731103768,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000615,3,120.0,371.2253106051814,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000616,50,43.908113059965686,2009.3604593388511,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000617,12,78.01902267395143,986.672832949267,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000618,65,82.3435129242168,5326.3123339790145,One year,Electronic check,No,Fiber optic,No,No,Yes,Yes,No,Yes,No
CUST000619,54,49.32793597318923,2783.2059981131633,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,No,No,No,No
CUST000620,5,51.976694615120586,250.66261643174022,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000621,57,48.68661700329981,2670.15504153504,One year,Credit card,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No
CUST000622,17,67.61944922025691,1101.505569088299,One year,Electronic check,Yes,DSL,No,Yes,Yes,No,No,Yes,No
CUST000623,47,81.40074817313939,,Month-to-month,Credit card,No,DSL,Yes,Yes,Yes,No,Yes,No,No
CUST000624,23,68.69690818743986,1521.848231082393,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000625,14,86.28385452289567,1152.4396879567018,Two year,Mailed check,No,DSL,Yes,Yes,No,Yes,Yes,No,No
CUST000626,66,20.0,1195.6473009937677,Month-to-month,Electronic check,No,Fiber optic,No,No,No,No,No,Yes,No
CUST000627,51,58.4524650877149,3116.420671533829,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
CUST000628,38,34.29742068948062,1343.9261439822453,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000629,64,74.05167538048696,4526.622175513344,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000630,38,73.6075228601697,2598.666552840734,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000631,50,61.53133655127634,3653.7841161531733,Month-to-month,Bank transfer,No,DSL,No,No,No,No,No,No,No
